review_id,order_id,review_score,review_text,keyword_is_complaint,complaint_category
4bb47f4207ccaab109c2541166334f43,ef32bb24f4e81a29a305e5285c8d3d34,1,"Cancelaram a compra Simplesmente cancelaram a compra a nem tentaram dar uma explicação ou chegar num resultado que fosse satisfatório para ambas as partes, não recomendo.",True,Cancellation / Refund
dd75d4519e8d8ec3baadade5f6abfdc6,1958f9c53ded478c55050913c2367266,3,"A loja vendeu e entregou tudo certo, porem não compro mais, o correio nao entrega em casa. Fui buscar na central, as duas vezes teve barraco, e paguei pra entrega ksa, nao me sujeito mais protesto.",True,Product Not Received
dd75d4519e8d8ec3baadade5f6abfdc6,1958f9c53ded478c55050913c2367266,3,"A loja vendeu e entregou tudo certo, porem não compro mais, o correio nao entrega em casa. Fui buscar na central, as duas vezes teve barraco, e paguei pra entrega ksa, nao me sujeito mais protesto.",True,Seller / Service Issue
dd75d4519e8d8ec3baadade5f6abfdc6,1958f9c53ded478c55050913c2367266,3,"A loja vendeu e entregou tudo certo, porem não compro mais, o correio nao entrega em casa. Fui buscar na central, as duas vezes teve barraco, e paguei pra entrega ksa, nao me sujeito mais protesto.",True,Shipping / Logistics
dd75d4519e8d8ec3baadade5f6abfdc6,1958f9c53ded478c55050913c2367266,3,"A loja vendeu e entregou tudo certo, porem não compro mais, o correio nao entrega em casa. Fui buscar na central, as duas vezes teve barraco, e paguei pra entrega ksa, nao me sujeito mais protesto.",True,Payment
7e4dca270c9b10bc993ca798303a57b4,d1cbdd8ef126f25f75c37e56508061ee,2,A qualidade da bolsa deve melhorar.,True,Product Quality
767394f331be428cd367a17b13c6cba1,4bb3eed0b423bcae4c063a401e17308e,3,"Na nota fiscal vieram como se fossem três kits de jogos de cama. Mas na verdade, vieram apenas dois. O dourado e o palha! Ainda falta um! Como proceder?",False,No Clear Complaint
fec426e38897547125a291bd0411d26f,6e49a3d8325755bd3e9d84d84bd8dbf2,1,Atraso grande O vendedor não entregou o produto. Pedi à lannister que fizesse as devidas cobranças.,True,Late Delivery
fec426e38897547125a291bd0411d26f,6e49a3d8325755bd3e9d84d84bd8dbf2,1,Atraso grande O vendedor não entregou o produto. Pedi à lannister que fizesse as devidas cobranças.,True,Product Not Received
fec426e38897547125a291bd0411d26f,6e49a3d8325755bd3e9d84d84bd8dbf2,1,Atraso grande O vendedor não entregou o produto. Pedi à lannister que fizesse as devidas cobranças.,True,Seller / Service Issue
fec426e38897547125a291bd0411d26f,6e49a3d8325755bd3e9d84d84bd8dbf2,1,Atraso grande O vendedor não entregou o produto. Pedi à lannister que fizesse as devidas cobranças.,True,Payment
de9041584fadb543a39ad858803868d2,498964d3c3eddfc0d670e6be2ea2d5b2,3,eu recomendo so faltou entregar mais rapido,True,Missing Product / Item
8308469d770a0e7dafe033585b78b352,d7fc8d99795c8cd82eeab767e889e645,1,sua loja e um merda tem 20 dia espera minha mochila ate agora nada comprei um celular levo 2 meses para chega voce nao saber atende bem quero minha mochila ass alan correa barcelos,True,Seller / Service Issue
7fb35ed4eac7baf03920140db2d26eb3,fa3cc6b1b48c7b730f6c4c43e423c5aa,1,Falta 1 lustre Entregaram só 1 lustre e ficou faltando o outro,True,Missing Product / Item
1540a1a2cf3051a12025106af974e104,a2b01f72ab3f4fc8831837432d5a0117,3,"não sei se eu não prestei a atenção devida quanto ao tipo do papel na hora da compra: eu esperava receber um papel de 230g, e veio um de 180g, mais a entrega foi em tempo abil. Obrigado e bom dia.",True,Product Not Received
1540a1a2cf3051a12025106af974e104,a2b01f72ab3f4fc8831837432d5a0117,3,"não sei se eu não prestei a atenção devida quanto ao tipo do papel na hora da compra: eu esperava receber um papel de 230g, e veio um de 180g, mais a entrega foi em tempo abil. Obrigado e bom dia.",True,Missing Product / Item
f5eb51a3fe6457e1e746e1f189b794ad,656ab6b8b05ce120b2411c530bd2d446,1,Nao recebi o produto,True,Product Not Received
15f442053a8372bd40f650ddea2cff79,f40ef9a47f9670b54b9e350f354795a2,1,Produto com defeito,True,Product Damage / Defect
9c0ff4d25d28bd004057ce16540abc3d,45390ff93f092f0de1524d486a172c33,1,A mercadoria não foi entregue ainda..,True,Product Not Received
2e56674aa72757a9c730a5886e3b210a,3b075cdef3ce549b7e7b8d6b4678ebd8,3,Não entendo no mesmo pedido não entregarem a mercadoria completa,True,Product Not Received
32838f58f834c1635096dfff04eea07f,369d4391cc475b184da61af43967f197,1,Preciso de uma solução Preciso do meu dinheiro.,False,No Clear Complaint
ef87bc123cc63a4663d024b076f63149,06addb9b5cc9c47e661a6eed12276418,2,"Além do atraso do produto, veio sem manual de instrução e como sou leigo, tenho de me virar para instalar o transformador",True,Late Delivery
8a8a7bf6bc38334bb02b706bf5101f4d,4e3cc1c522e0aef1e726d2f9eaeb8807,3,"Bom Tô em teste com o produto ,espero que seja bom .",False,No Clear Complaint
405eb2ea45e1dbe2662541ae5b47e2aa,03c939fd7fd3b38f8485a0f95798f1f6,3,Seria ótimo se tivesem entregue os 3 (três) pedidos de uma única vez.,False,No Clear Complaint
af9876b8ea0bc96e69f91898e3dd24fd,14a51ed90079fbc00365d6848d837ff3,2,maravilhoso recomendo,False,No Clear Complaint
7fba3f71c35a8ebffbdca7953aeb7943,69741f6be661e32356395ea391cdca5d,1,demora no correios eu nao posso falar se nao recebi o produto,True,Late Delivery
7fba3f71c35a8ebffbdca7953aeb7943,69741f6be661e32356395ea391cdca5d,1,demora no correios eu nao posso falar se nao recebi o produto,True,Product Not Received
7fba3f71c35a8ebffbdca7953aeb7943,69741f6be661e32356395ea391cdca5d,1,demora no correios eu nao posso falar se nao recebi o produto,True,Shipping / Logistics
7b5e11cb50b3afb09adda2ec8c5d67f1,2d79c4e3754b1f344d6695435b1a92a6,2,"Os correios é a pior empresa do mundo e não fico a vontade em comprar em lojas que trabalham junto com os correios, prefiro a Wallmart ou a ponto frio lá eles não trabalham com os correios!",True,Seller / Service Issue
7b5e11cb50b3afb09adda2ec8c5d67f1,2d79c4e3754b1f344d6695435b1a92a6,2,"Os correios é a pior empresa do mundo e não fico a vontade em comprar em lojas que trabalham junto com os correios, prefiro a Wallmart ou a ponto frio lá eles não trabalham com os correios!",True,Shipping / Logistics
fe9dc2213b775f6c76f34a2a549ccd64,a56f9a0588c3c7aaaa93f193bd7c7cd3,2,Comprei 3 luminarias e recebi apenas 2. Veio a Nota Fiscal constando 3 e apenas 2 luminarias na embalagem. Abri reclamação pelo site imediatamente e aguardo retorno.,True,Packaging
e2ac6f5dcb7c5448e7b1325bbf763454,17d22657f0987dcb5df8abd4fa057f8c,1,Achei a qualidade do produto muito inferior ao que detalhava nas informações. A qualidade do tecido não me agradou.,True,Product Quality
497babc32d838884766f030100f0be94,c2abf9bb9aed7fde704bd9b34802c52a,1,Produto é uma replica.,False,No Clear Complaint
7309654bbc4d018d01bbeb8d7d512f03,09f929ce6d526af69a12f1a54230e396,1,Quero trocar e não está carregando meu tablete e está c defeito,True,Product Damage / Defect
2f50b3825062c9e15f663e31b3916189,b418f47f5f940ca554e3010f3c009c8f,3,"Como não recebi o produto,não tenho como recomendar.
Favor entrar em contato comigo para esclarecer.",True,Product Not Received
2f50b3825062c9e15f663e31b3916189,b418f47f5f940ca554e3010f3c009c8f,3,"Como não recebi o produto,não tenho como recomendar.
Favor entrar em contato comigo para esclarecer.",True,Seller / Service Issue
4168903f9864812397d0a9847f90e829,b89638c45bf1b7dcf3e47420ac9c9066,3,RECLAMAÇÃO A EMPRESA NÃO TINHA O PRODUTO QUE COMPREI E MANDOU UM OUTRO SEM NEM ME CONTACTAR PARA SABER SE EU QUERIA! RECEBI O PRODUTO E TIVE QUE DEVOLVER PARA TROCAR.,True,Product Not Received
4168903f9864812397d0a9847f90e829,b89638c45bf1b7dcf3e47420ac9c9066,3,RECLAMAÇÃO A EMPRESA NÃO TINHA O PRODUTO QUE COMPREI E MANDOU UM OUTRO SEM NEM ME CONTACTAR PARA SABER SE EU QUERIA! RECEBI O PRODUTO E TIVE QUE DEVOLVER PARA TROCAR.,True,Seller / Service Issue
9f2f08676e3fb5560684dbace1d78ddb,a0ef08378f02efac03e5905cccb1644d,1,Não recebimento do produt,True,Product Not Received
faf7d1f8c50686c22302a6a3974759e4,87fdbf51d1ca05cd443a8cbc44c1f5ee,1,Produto deve ter extraviado,False,No Clear Complaint
4ca57be78a2cfd23b8b341521800054f,28143b0b8baca7bc05bdcde9a7c65bd3,3,Entrega atrasada,True,Late Delivery
0254bd905dc677a6078990aad3331a36,5bf226cf882c5bf4247f89a97c86f273,1,"O pedido consta de 2 produtos e até agora recebi apenas 1 produto, e o que me preocupa é que o status aparece como entregue.
Solicito providências",False,No Clear Complaint
8916d07c77cdcde51cee62418954d2d8,8b7fd198ad184563c231653673e75a7f,1,Eu não recebi o quadro da turma do Chaves.,True,Product Not Received
350e4b450fe67e009abfdcfd6e172e13,945bbdd66669edb480ca9f0037ed11b0,1,"Demora pra envio e ainda não chegou, problema pra despachar e tbm pra envio da parte dos correios",True,Late Delivery
350e4b450fe67e009abfdcfd6e172e13,945bbdd66669edb480ca9f0037ed11b0,1,"Demora pra envio e ainda não chegou, problema pra despachar e tbm pra envio da parte dos correios",True,Product Not Received
350e4b450fe67e009abfdcfd6e172e13,945bbdd66669edb480ca9f0037ed11b0,1,"Demora pra envio e ainda não chegou, problema pra despachar e tbm pra envio da parte dos correios",True,Shipping / Logistics
d713665425af0b92768a22b383c0e4e8,125380a45478fae5bd5466553f2ed928,3,"Recomendo Chegou bem rápido e parece ser bom, só vou descobrir com o uso, a capa para o sofá de 3 lugares veio um pouco menor a largura veio 1,46, mas a de 2 lugares veio no tamanho certo.",False,No Clear Complaint
14eef9d9e1f080386d5fd681e0007565,1b93c74fca59a2ccbd51e3fdcb15d36a,1,"Comprei um carregador portátil de celular ele estava ligado na caixa, estragado não encaixa o cabo usb porta USB esta saltando, arranhado tb na trazeira. Aguardando a troca.",True,Packaging
095184a89e629807907eae1e267ff270,cfa8a62cd97f213de2dfe3854b480d62,3,"Recomento produto e parceiro.
Produto chegou antes do prazo, funcionando e com todos os acessórios. 
Porém, a embalagem foi danificada durante o transporte. A caixa chegou com avarias.",True,Product Damage / Defect
095184a89e629807907eae1e267ff270,cfa8a62cd97f213de2dfe3854b480d62,3,"Recomento produto e parceiro.
Produto chegou antes do prazo, funcionando e com todos os acessórios. 
Porém, a embalagem foi danificada durante o transporte. A caixa chegou com avarias.",True,Packaging
095184a89e629807907eae1e267ff270,cfa8a62cd97f213de2dfe3854b480d62,3,"Recomento produto e parceiro.
Produto chegou antes do prazo, funcionando e com todos os acessórios. 
Porém, a embalagem foi danificada durante o transporte. A caixa chegou com avarias.",True,Shipping / Logistics
71f7323f884804c6d38bbcd658e07318,759fc48b9360c6710317b337b9e8a974,1,"O produto veio diferente da q mostra na foto, não é de luxo, nem acolchoado como dizia.",False,No Clear Complaint
af4299cd0392682ad0d6c85317d6688a,3c901df8e80c646961877910379f4c1d,1,"Fiz a compra em fevereiro e até agora NADA!!! Nenhuma satisfação, nenhum contato...NADA!!!",True,Seller / Service Issue
8e556481b65debae8f7ef5f7b5129719,271cf6fbd3f70026fc60ccf8139f8a2a,3,O produto veio bem embalado e antes do prazo! Fiquei satisfeita com a entrega! O perfume é um pouco enjoativo! Mas uso bem pouquinho misturado com Essencial masculino. Fica bom!,True,Late Delivery
8e556481b65debae8f7ef5f7b5129719,271cf6fbd3f70026fc60ccf8139f8a2a,3,O produto veio bem embalado e antes do prazo! Fiquei satisfeita com a entrega! O perfume é um pouco enjoativo! Mas uso bem pouquinho misturado com Essencial masculino. Fica bom!,True,Packaging
b4247ced2dbf120dd1eb7705b3e62fb6,7c1c60f422c242e539075d9b9edca95c,1,Não recomendo encomendei e paguei por 2 unidades do produto (Película de vidro 3D Moto X4) e somente uma foi entregue.,True,Product Not Received
b4247ced2dbf120dd1eb7705b3e62fb6,7c1c60f422c242e539075d9b9edca95c,1,Não recomendo encomendei e paguei por 2 unidades do produto (Película de vidro 3D Moto X4) e somente uma foi entregue.,True,Payment
7c817942c8d1f67570680a6abe56c760,f4b166c60fee8f28f16c05ad386fdc09,3,"O PRAZO PARA ENTREGA FOI ÓTIMO, PORÉM O PRODUTO VEIO COM O VIDRO QUEBRADO E A EMBALAGEM TOTALMENTE SEM SEGURANÇA. O RELÓGIO VEIO DENTRO DE UM SACO PLÁSTICO, SOLTO DENTRO DE UMA CAIXA DE PAPELÃO.",True,Late Delivery
7c817942c8d1f67570680a6abe56c760,f4b166c60fee8f28f16c05ad386fdc09,3,"O PRAZO PARA ENTREGA FOI ÓTIMO, PORÉM O PRODUTO VEIO COM O VIDRO QUEBRADO E A EMBALAGEM TOTALMENTE SEM SEGURANÇA. O RELÓGIO VEIO DENTRO DE UM SACO PLÁSTICO, SOLTO DENTRO DE UMA CAIXA DE PAPELÃO.",True,Product Damage / Defect
7c817942c8d1f67570680a6abe56c760,f4b166c60fee8f28f16c05ad386fdc09,3,"O PRAZO PARA ENTREGA FOI ÓTIMO, PORÉM O PRODUTO VEIO COM O VIDRO QUEBRADO E A EMBALAGEM TOTALMENTE SEM SEGURANÇA. O RELÓGIO VEIO DENTRO DE UM SACO PLÁSTICO, SOLTO DENTRO DE UMA CAIXA DE PAPELÃO.",True,Packaging
6665ffaf462f7c1829a05523c0895c42,18c2175899ae0ea38308dec32efffc22,1,Comprei um cartucho HP original e recebi um cartucho PIRATA!,False,No Clear Complaint
878aacaa11885a2d9622106965a1013d,8374f35f0981af1a2b2ebc5cc5ac9859,1,"Cartucho HP 60 colorido não funciona, impressora não reconhece como HP. Solicito instruções para devolução do produto e do dinheiro já pago..No Reclame Aqui tem varias queixas de produtos da targaryen .",True,Product Damage / Defect
878aacaa11885a2d9622106965a1013d,8374f35f0981af1a2b2ebc5cc5ac9859,1,"Cartucho HP 60 colorido não funciona, impressora não reconhece como HP. Solicito instruções para devolução do produto e do dinheiro já pago..No Reclame Aqui tem varias queixas de produtos da targaryen .",True,Payment
878aacaa11885a2d9622106965a1013d,8374f35f0981af1a2b2ebc5cc5ac9859,1,"Cartucho HP 60 colorido não funciona, impressora não reconhece como HP. Solicito instruções para devolução do produto e do dinheiro já pago..No Reclame Aqui tem varias queixas de produtos da targaryen .",True,Cancellation / Refund
2e68adb91fc0eb9ff9ef97c79dad5104,a2a216a3b0034fa46d13dfa2ef86a62c,2,NÃO RECEBI O PRODUTO,True,Product Not Received
9a1502407ccaab2ed1dec189e881d004,fade3e37b5640d2582de9aacb77f9758,2,"Entrega feita no prazo, porém o produto entregue não foi o comprado. Estou tentando resolver a situação.",True,Late Delivery
9a1502407ccaab2ed1dec189e881d004,fade3e37b5640d2582de9aacb77f9758,2,"Entrega feita no prazo, porém o produto entregue não foi o comprado. Estou tentando resolver a situação.",True,Wrong Product
eb0b347c1b7e5491843abb31c368bf42,f42bfe430d08b71e6057873397dcc741,3,Esta faltando uma das três cadeiras que comprei.,True,Missing Product / Item
f47279ea5a9c64ce467dd3b187c52593,a721e26ff7bd0e11f75933623f5eb2d5,1,"Não recebi o produto... Comprei há muito tempo já! Comprei dois ao mesmo tempo, sei lá porque eles enviaram os dois filtros separados. Chegou apenas um, o outro não chegou até hoje e ainda não obtive nenhuma resposta da loja",True,Product Not Received
f47279ea5a9c64ce467dd3b187c52593,a721e26ff7bd0e11f75933623f5eb2d5,1,"Não recebi o produto... Comprei há muito tempo já! Comprei dois ao mesmo tempo, sei lá porque eles enviaram os dois filtros separados. Chegou apenas um, o outro não chegou até hoje e ainda não obtive nenhuma resposta da loja",True,Seller / Service Issue
be071d1e1c8cdb12516fc323bd4d321b,d3cefa3b994d2662eba354f826cd64a7,3,de boas,False,No Clear Complaint
7b395616622736266d6690d1be448b26,cc6581115f5706e74610adf4449e5899,2,Razoável O produto foi entregue no prazo porém veio com a tampa quebrada e o produto vazando,True,Product Damage / Defect
d21fd2784d582c5c499949b8bc6c1741,2591f6277be80b0c25627c745ec900c4,1,Paguei e não recebi Essa loja nunca mais,True,Product Not Received
d21fd2784d582c5c499949b8bc6c1741,2591f6277be80b0c25627c745ec900c4,1,Paguei e não recebi Essa loja nunca mais,True,Seller / Service Issue
d21fd2784d582c5c499949b8bc6c1741,2591f6277be80b0c25627c745ec900c4,1,Paguei e não recebi Essa loja nunca mais,True,Payment
0a2cc8dc7a5ae82067704d1574fb61a7,46484009102069e531f34a424a500982,1,Produto veio com defeito,True,Product Damage / Defect
f486ddf9a94e002a3f74bef738a752a8,ca2bf936bb1f3bc31d83dd119beb1efc,1,"Cor incorreta Recebi o produto, mas com a cor incorreta da q pedi na hora da compra. Comprei cinza, recebi azul marinho.",False,No Clear Complaint
aa831134c96002e021474f342e2d3ed8,44d48877c193df24fccfd55feefe7521,3,Tudo ok...,False,No Clear Complaint
c503dad58a30d89e78ccc13365492910,f65ca26881ac6c0ef00ce00baf3d157b,2,"a cadeira eu esperava é muito pequena não e giratória,,, ñ tem a peça pra deixar alta..",False,No Clear Complaint
1c27c94595313bf058da66051775137d,a6f204a476de5e606ae0188921142f7a,1,"embora o prazo seja de 14 dias úteis, o produto comprado no dia 09/05 só veio chegar no dia 2/6 e alem de chegar super atrasado ainda veio o produto errado.",True,Late Delivery
1c27c94595313bf058da66051775137d,a6f204a476de5e606ae0188921142f7a,1,"embora o prazo seja de 14 dias úteis, o produto comprado no dia 09/05 só veio chegar no dia 2/6 e alem de chegar super atrasado ainda veio o produto errado.",True,Wrong Product
db04ac6f41d45ed2f6213583d63ae5f8,e3cc61bbc1cfe072879400a8d82f10a2,1,Como faço para rever o dinheiro pago de volta. Vou abrir um boletim de ocorrências....,True,Payment
db04ac6f41d45ed2f6213583d63ae5f8,e3cc61bbc1cfe072879400a8d82f10a2,1,Como faço para rever o dinheiro pago de volta. Vou abrir um boletim de ocorrências....,True,Cancellation / Refund
1505b3f70ffd4ca313ab2a11f5122a64,d7eec17ae2e61fc4dc36f1e1ac4d0ed1,1,Solicitarei reembolso do dinheito,True,Cancellation / Refund
7a71d6106c7a3c1822ee0faf986e6869,6d6c3ad8291ffb9fd855faa127500137,1,NAO TENHO COMO RECOMENDAR POIS ATE AGORA NAO RECEBI O PRODUTO,True,Product Not Received
18b8cb823b512faee6402eefd4362e27,8f53771a7fcdba0c4033c969cda4724c,1,"Boa tarde!
Recebi o produto no prazo, no entanto não recebi produto correto. Como devo proceder? Quero devolvê-lo pois não foi o que encomendei e paguei.",True,Late Delivery
18b8cb823b512faee6402eefd4362e27,8f53771a7fcdba0c4033c969cda4724c,1,"Boa tarde!
Recebi o produto no prazo, no entanto não recebi produto correto. Como devo proceder? Quero devolvê-lo pois não foi o que encomendei e paguei.",True,Product Not Received
18b8cb823b512faee6402eefd4362e27,8f53771a7fcdba0c4033c969cda4724c,1,"Boa tarde!
Recebi o produto no prazo, no entanto não recebi produto correto. Como devo proceder? Quero devolvê-lo pois não foi o que encomendei e paguei.",True,Payment
f57f092b1bdc4ebe6359ac73a409feac,6a3c03b4d8dd9b6cf04b7c09c5cf6627,1,"Entrega de merda , até hoje não recebi",True,Product Not Received
bbda0f82a8660bd24aeb546c0ad6517b,55965253f02e0f625cfd4efb9c0f4178,1,Gostaria de saber o que está acontecendo porque ainda não chegou?,True,Product Not Received
12f1e0122eec171e83b144c19d84e3dd,fd83748fe6056c1759777f41c19a742a,3,"Bom Dentro do prazo
Produto bom",False,No Clear Complaint
04e7d4a5b8d501f30d43ba26489202a3,c94821db10df06a6d17a8054d3a0b919,1,"Firma não cumpre o prometido, pagamento foi feito à vista até agora não recebi o produto.",True,Product Not Received
04e7d4a5b8d501f30d43ba26489202a3,c94821db10df06a6d17a8054d3a0b919,1,"Firma não cumpre o prometido, pagamento foi feito à vista até agora não recebi o produto.",True,Payment
ce6ff409660780dbb033b469b6cab5bb,c578990a35c5b8748fcd389179d04326,1,"não recomendo Meu pedido foi uma bola de futebol de campo conforme está especificado acima, só que me entregaram uma bola de futsal, eu não jogo futsal, achei que havia pedido errado, mais o erro foi da loja.",True,Product Not Received
ce6ff409660780dbb033b469b6cab5bb,c578990a35c5b8748fcd389179d04326,1,"não recomendo Meu pedido foi uma bola de futebol de campo conforme está especificado acima, só que me entregaram uma bola de futsal, eu não jogo futsal, achei que havia pedido errado, mais o erro foi da loja.",True,Wrong Product
ce6ff409660780dbb033b469b6cab5bb,c578990a35c5b8748fcd389179d04326,1,"não recomendo Meu pedido foi uma bola de futebol de campo conforme está especificado acima, só que me entregaram uma bola de futsal, eu não jogo futsal, achei que havia pedido errado, mais o erro foi da loja.",True,Seller / Service Issue
1d67a94d03d5f1ce7a42f04e1de6f54e,1edf3cfb4e85e8094a0a1f4cef3f6215,1,"Não acredito q comprei um presente de Natal em novembro e aminha esposa vai ficar sem o presente de natal por incompetência da logística de vocês 

Depois q passaram a vender assim por parceiros",True,Shipping / Logistics
bfb704388d9333cef09a4fd69bdbd774,421d08636eed6cd2041826b40405c194,3,"O que achei péssimo foi cobrar dois frete para duas unidades do mesmo produto, vierem em caixas separadas, o valor do frete foi um pouco a menos que o valor de uma unidade do produto. Absurdo",True,Shipping / Logistics
46f343d1d3f2eeb2df2f514bad9a200e,641682198a3f69b843b8d88fd145b8de,1,"Muito chateada, não recebi o produto e a loja confirmou no site que eu recebi, não sei baseada em que. Estou tentando entrar em contato com a loja e está difícil.",True,Product Not Received
46f343d1d3f2eeb2df2f514bad9a200e,641682198a3f69b843b8d88fd145b8de,1,"Muito chateada, não recebi o produto e a loja confirmou no site que eu recebi, não sei baseada em que. Estou tentando entrar em contato com a loja e está difícil.",True,Seller / Service Issue
7265aaa731dad956c1b4a56fffb3843d,77b85146fc12a34dd81ef54524f247b2,2,"A empresa não entregou a nota fiscal, o que é essencial nessa transição para a compradora.",True,Product Not Received
7265aaa731dad956c1b4a56fffb3843d,77b85146fc12a34dd81ef54524f247b2,2,"A empresa não entregou a nota fiscal, o que é essencial nessa transição para a compradora.",True,Seller / Service Issue
2870f678766c2715f450a000f258ee9b,d364ed074343c683a974cfa900a9d4c9,1,"O relógio foi entregue.
A máscara que não recebi.",True,Product Not Received
