seller_id,total_orders,total_items,total_revenue,total_freight,freight_ratio,delivery_orders,late_orders,avg_delivery_delay_days,late_delivery_rate,reviewed_orders,avg_review_score,negative_reviews,negative_review_rate,reliable_review_volume,seller_segment
02c988090b766852e088c69d7fb3b551,13,17,1618.65,218.3,0.1348654743150156,12.0,0.0,-10.409305555555555,0.0,12.0,4.583333333333333,1.0,8.333333333333332,False,Insufficient Review Volume
02d35243ea2e497335cd0f076b45675d,14,16,5794.0,605.95,0.10458232654470143,14.0,5.0,-5.428723544973545,35.714285714285715,14.0,2.642857142857143,6.0,42.857142857142854,False,Insufficient Review Volume
02dcd3e8e25bee036e32512bcf175493,14,17,1491.9,312.17,0.20924324686641196,13.0,4.0,-5.60326834045584,30.76923076923077,14.0,3.6666666666666665,5.0,35.714285714285715,False,Insufficient Review Volume
02ecc2a19303f05e59ce133fd923fff7,21,24,5264.19,478.21,0.09084208586696149,21.0,0.0,-14.193614969135803,0.0,21.0,4.619047619047619,1.0,4.761904761904762,False,Insufficient Review Volume
02f5837340d7eb4f653d676c7256523a,30,30,3883.05,580.83,0.14958087070730483,30.0,1.0,-16.664940972222222,3.3333333333333335,30.0,4.833333333333333,1.0,3.3333333333333335,True,High Revenue + High Experience
02f623a8eb246f3c5f7c2f96462654e6,44,44,6378.0,829.63,0.13007682659140796,44.0,4.0,-9.968340961700337,9.090909090909092,43.0,4.558139534883721,2.0,4.651162790697675,True,High Revenue + High Experience
0307f7565ff85b299b6e5ef162b1b1a9,7,7,4728.8,274.77,0.05810565048215192,6.0,0.0,-16.086398533950618,0.0,7.0,3.142857142857143,3.0,42.857142857142854,False,Insufficient Review Volume
0336182e1b3e92f029d5354832045fdf,1,2,29.8,17.57,0.5895973154362416,1.0,0.0,-41.140590277777775,0.0,1.0,2.0,1.0,100.0,False,Insufficient Review Volume
034b9387752bfa309f350a70cd45ffa3,8,8,96.0,144.26,1.5027083333333333,8.0,0.0,-14.651976273148147,0.0,8.0,4.5,0.0,0.0,False,Insufficient Review Volume
038b75b729c8a9a04b0d07cba7eabe86,2,2,467.0,90.85,0.19453961456102783,2.0,1.0,-0.8001678240740739,50.0,2.0,3.5,0.0,0.0,False,Insufficient Review Volume
039b29ff3b3473435d0cd59040575de9,9,9,114.9,100.65,0.8759791122715405,9.0,0.0,-9.961698816872428,0.0,9.0,4.444444444444445,0.0,0.0,False,Insufficient Review Volume
039e6ad9dae79614493083e241147386,5,5,12925.0,348.42,0.026957059961315283,5.0,1.0,-11.414537037037038,20.0,5.0,4.0,1.0,20.0,False,Insufficient Review Volume
03a2a6dcbe45d639c4dc2a0d24769c40,9,9,1078.41,172.25,0.15972589274951085,9.0,1.0,-11.9935558127572,11.11111111111111,9.0,4.111111111111111,1.0,11.11111111111111,False,Insufficient Review Volume
03bd479e1d9484cdb14104d3023f7321,3,3,359.70000000000005,57.72,0.1604670558798999,3.0,1.0,-4.887588734567902,33.33333333333333,3.0,4.333333333333333,0.0,0.0,False,Insufficient Review Volume
0417b067eeab773d2f7061a726dc477f,13,13,1859.18,642.57,0.3456201120924279,13.0,4.0,-3.193831018518518,30.76923076923077,13.0,3.923076923076923,3.0,23.076923076923077,False,Insufficient Review Volume
042573af89b6d931f672efaf789d8358,3,3,413.48,65.09,0.15741994776047208,3.0,1.0,-0.38885030864197506,33.33333333333333,3.0,3.6666666666666665,1.0,33.33333333333333,False,Insufficient Review Volume
04308b1ee57b6625f47df1d56f00eedf,94,94,60130.6,3054.39,0.0507959341832611,92.0,11.0,-10.881928844605476,11.956521739130435,94.0,3.882978723404255,20.0,21.27659574468085,True,High Revenue + Lower Experience
0432ead42b6c8a0bdf68154add917fdf,85,90,7792.1,1207.52,0.15496721037974356,82.0,3.0,-12.485699525745257,3.6585365853658534,85.0,4.458823529411765,8.0,9.411764705882353,True,High Revenue + High Experience
044668ccd5316b12a7cf0d54a156e3e9,3,4,137.8,53.55,0.3886066763425253,3.0,0.0,-29.760408950617286,0.0,3.0,5.0,0.0,0.0,False,Insufficient Review Volume
04843805947f0fc584fc1969b6e50fe7,1,2,1400.0,74.76,0.0534,1.0,1.0,0.6587615740740741,100.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
048c2757535328e0d7dac690ad3c0aae,51,51,9264.78,1286.28,0.13883546074488545,50.0,7.0,-9.286541203703704,14.000000000000002,50.0,4.18,8.0,16.0,True,High Revenue + High Experience
04aa0a1c5ce6b222003403a3e11c3cc0,11,17,5518.0,821.51,0.14887821674519752,11.0,2.0,-11.009306607744108,18.181818181818183,11.0,4.090909090909091,2.0,18.181818181818183,False,Insufficient Review Volume
04aba03279157f6d4e0fe8ccaf21963c,16,16,2575.9,346.43,0.13448891649520556,15.0,1.0,-13.255569444444443,6.666666666666667,16.0,4.3125,2.0,12.5,False,Insufficient Review Volume
04e38a233f726ef161074ab1c9b0399a,23,28,1352.2,459.07,0.33949859488241385,19.0,3.0,-4.9486580165692,15.789473684210526,23.0,3.652173913043478,5.0,21.73913043478261,False,Insufficient Review Volume
04ee0ec01589969663ba5967c0e0bdc0,1,1,289.49,24.83,0.08577152924107913,1.0,0.0,-12.453877314814815,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
04fdea0c111866e6cf812f1570d6b5bd,10,10,1055.0,206.95,0.19616113744075828,8.0,1.0,-9.533265335648148,12.5,10.0,3.2,3.0,30.0,False,Insufficient Review Volume
0509040ea3fe50071181bbc359eb7738,89,98,3737.95,1445.1499999999999,0.38661565831538675,87.0,6.0,-9.959831976372925,6.896551724137931,87.0,4.482758620689655,1.0,1.1494252873563218,True,High Revenue + High Experience
052577151711aec5c744fe12e66db3e1,4,4,2748.0,222.42,0.08093886462882095,1.0,0.0,-11.191400462962964,0.0,4.0,2.25,3.0,75.0,False,Insufficient Review Volume
054694fa03fe82cec4b7551487331d74,21,22,9983.1,720.65,0.07218699602327934,20.0,6.0,-0.30947627314814785,30.0,21.0,3.4761904761904763,6.0,28.57142857142857,False,Insufficient Review Volume
056b4ada5bbc2c50cc7842547dda6b51,65,66,12333.390000000001,1306.02,0.10589302697798414,64.0,7.0,-11.708633355034722,10.9375,64.0,4.171875,9.0,14.0625,True,High Revenue + High Experience
0570350b23eda5444f8d1d9544932058,6,11,626.9,124.86,0.19917052161429255,6.0,0.0,-13.94592785493827,0.0,6.0,5.0,0.0,0.0,False,Insufficient Review Volume
05730013efda596306417c3b09302475,4,4,952.0,216.67,0.22759453781512604,4.0,0.0,-10.727526041666668,0.0,4.0,5.0,0.0,0.0,False,Insufficient Review Volume
058cb5aeb36d7c0fcae20fc85d5e0a59,12,13,1328.0,779.42,0.5869126506024096,11.0,1.0,-10.312072811447813,9.090909090909092,12.0,3.5833333333333335,3.0,25.0,False,Insufficient Review Volume
058fd0aa2bfdb2274e05e1ae971dabb6,61,64,7667.9,887.9,0.11579441568095568,60.0,4.0,-11.245855516975308,6.666666666666667,61.0,4.387096774193548,6.0,9.836065573770492,True,High Revenue + High Experience
05a48cc8859962767935ab9087417fbb,1,1,42.9,16.49,0.38438228438228433,1.0,0.0,-17.21957175925926,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
05a940b4ecae36cadfd8e93bd9c43257,10,10,952.0,196.94,0.20686974789915966,9.0,0.0,-14.193740997942387,0.0,10.0,3.9,2.0,20.0,False,Insufficient Review Volume
05aebce0b5c8f0d41b29b686f2d05fd3,2,2,74.99000000000001,45.89,0.611948259767969,2.0,1.0,-1.8186689814814816,50.0,2.0,5.0,0.0,0.0,False,Insufficient Review Volume
05ca864204d09595ae591b93ea9cf93d,1,1,179.9,8.52,0.04735964424680378,1.0,1.0,0.5562615740740741,100.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
05d2173d43ea568aa0540eba70d2ca76,62,66,5759.66,1679.27,0.291557140525656,62.0,4.0,-10.928309251792117,6.451612903225806,60.0,4.183333333333334,7.0,11.666666666666666,True,High Revenue + High Experience
05e107217c7266362fd44b75b2cd4cc4,5,8,193.38,82.00999999999999,0.42408728927500255,5.0,2.0,-5.2043333333333335,40.0,5.0,4.2,0.0,0.0,False,Insufficient Review Volume
05f51e13da97139648b8125c31e5f51b,60,63,13769.01,2019.29,0.14665469775967915,57.0,9.0,-9.064117730669265,15.789473684210526,60.0,4.066666666666666,11.0,18.333333333333332,True,High Revenue + Lower Experience
05feb94f19d094d4b0f9281f0b1d4c99,6,6,9353.0,697.04,0.07452582059232331,6.0,0.0,-12.475007716049383,0.0,6.0,4.5,0.0,0.0,False,Insufficient Review Volume
05ff92fedb5be47920fea08e501238b9,59,62,21992.78,1815.39,0.08254481698084554,57.0,3.0,-17.09200881254061,5.263157894736842,59.0,4.19672131147541,4.0,6.779661016949152,True,High Revenue + High Experience
062c325cd6a2b87845fab56b4ec2eeae,2,2,133.22,23.86,0.17910223690136615,2.0,0.0,-8.809195601851851,0.0,2.0,5.0,0.0,0.0,False,Insufficient Review Volume
062ce95fa2ad4dfaedfc79260130565f,55,60,7521.0,1200.44,0.15961175375614944,54.0,2.0,-12.55610853909465,3.7037037037037033,55.0,4.036363636363636,6.0,10.909090909090908,True,High Revenue + Lower Experience
06532f10282704ef4c69168b914b77be,8,9,10220.5,698.24,0.0683175969864488,7.0,0.0,-12.23813988095238,0.0,8.0,4.25,1.0,12.5,False,Insufficient Review Volume
06579cb253ecd5a3a12a9e6eb6bf8f47,62,72,4727.2,1499.41,0.3171877644271451,61.0,8.0,-9.162210458409229,13.114754098360656,62.0,4.080645161290323,10.0,16.129032258064516,True,High Revenue + Lower Experience
066a6914e1ebf3ea95a216c73a986b91,68,74,9410.380000000001,1705.57,0.18124347794669288,66.0,2.0,-16.52405636223345,3.0303030303030303,67.0,4.08955223880597,8.0,11.940298507462686,True,High Revenue + Lower Experience
0691148aee60ca47977c187804f935ae,47,53,5868.51,1490.94,0.25405767392404544,47.0,1.0,-13.12783146178093,2.127659574468085,47.0,4.1875,7.0,14.893617021276595,True,High Revenue + High Experience
0692610d8abe24f287e9fae90ea0bbee,4,4,173.99,31.73,0.18236680268980976,4.0,1.0,-5.438012152777778,25.0,4.0,4.0,0.0,0.0,False,Insufficient Review Volume
06a2c3af7b3aee5d69171b0e14f0ee87,392,405,36408.95,12141.29,0.3334699297837483,389.0,90.0,-10.657199579881938,23.13624678663239,388.0,3.992287917737789,65.0,16.752577319587626,True,High Revenue + Lower Experience
06bb3a2fe5e7b7a845b13e8fb91bd944,17,18,1536.19,326.14,0.21230446754633214,17.0,0.0,-13.076287445533769,0.0,17.0,4.588235294117647,0.0,0.0,False,Insufficient Review Volume
06df0c10d34e459d9672bc77388742eb,26,30,9070.0,525.77,0.057968026460859974,26.0,3.0,-12.781903044871795,11.538461538461538,26.0,4.346153846153846,2.0,7.6923076923076925,False,Insufficient Review Volume
06e5eefc71ec47ae763c5c6f8db7064f,92,95,22188.56,2193.28,0.09884733394145452,90.0,2.0,-15.983813014403292,2.2222222222222223,90.0,3.922222222222222,14.0,15.555555555555555,True,High Revenue + Lower Experience
07017df32dc5f2f1d2801e579548d620,8,9,946.49,181.75,0.1920252723219474,8.0,0.0,-23.896261574074074,0.0,8.0,4.0,2.0,25.0,False,Insufficient Review Volume
070d165398b553f3b4b851c216b8a358,32,39,3393.16,1003.5899999999999,0.2957685461339872,31.0,5.0,-7.782931974313023,16.129032258064516,31.0,3.3225806451612905,11.0,35.483870967741936,True,High Revenue + Lower Experience
0725b8c0f3f906e58f70cbe76b7c748c,17,37,2190.3,715.69,0.3267543258914304,16.0,6.0,-10.116081452546297,37.5,17.0,3.5,6.0,35.294117647058826,False,Insufficient Review Volume
0743a0239d764b9a0f959a57d07e36ab,4,4,336.96,66.26,0.1966405508072175,4.0,0.0,-6.329782986111111,0.0,4.0,4.75,0.0,0.0,False,Insufficient Review Volume
0747d5bb69f0586cc869d8af4c50f93e,14,15,346.59999999999997,208.89,0.6026832083092902,12.0,1.0,-15.082401620370371,8.333333333333332,14.0,3.357142857142857,5.0,35.714285714285715,False,Insufficient Review Volume
0761743cbffb25d7148189e9f1a5f03a,3,7,241.2,86.2,0.35737976782752906,3.0,0.0,-8.893360339506172,0.0,3.0,4.666666666666667,0.0,0.0,False,Insufficient Review Volume
077c5fae4bea9500e3737b16f71b9d3a,4,6,106.80000000000001,70.44,0.6595505617977527,4.0,0.0,-7.043793402777777,0.0,4.0,4.5,0.0,0.0,False,Insufficient Review Volume
0791d9fc1e30678ecf03d3e55fa108d3,5,11,842.0,186.99,0.22207838479809977,5.0,0.0,-15.64292824074074,0.0,5.0,4.0,1.0,20.0,False,Insufficient Review Volume
079d295dcbf06ee8bb1b65ba964eb2b6,5,10,349.3,190.79,0.5462066991125107,5.0,0.0,-10.586030092592592,0.0,5.0,4.6,0.0,0.0,False,Insufficient Review Volume
07a9bc7f61396b658ddf3ac534efe44c,1,1,119.9,15.59,0.1300250208507089,1.0,0.0,-4.515717592592592,0.0,1.0,3.5,0.0,0.0,False,Insufficient Review Volume
07bf9669d84d1f11be443a9dd938f698,18,24,1776.0,646.22,0.3638626126126126,18.0,0.0,-17.427906378600824,0.0,18.0,3.7222222222222223,5.0,27.77777777777778,False,Insufficient Review Volume
07d75e33f2750d97d467fb57e4dfdd8a,2,2,722.4,37.19,0.05148117386489479,2.0,0.0,-10.805295138888889,0.0,2.0,2.5,1.0,50.0,False,Insufficient Review Volume
07de60b03d150fb3ea09eab5da5e4c8b,9,9,719.1,169.9,0.2362675566680573,9.0,1.0,-11.927708333333333,11.11111111111111,9.0,4.333333333333333,1.0,11.11111111111111,False,Insufficient Review Volume
07e8e8fc5222bb358e6f259da3197074,2,2,51.8,23.06,0.4451737451737452,2.0,0.0,-5.764548611111111,0.0,2.0,4.0,0.0,0.0,False,Insufficient Review Volume
080102cd0a76b09e0dcf55fcacc60e05,124,130,5716.78,2195.93,0.38412008158438843,122.0,5.0,-11.112329804189436,4.098360655737705,124.0,4.475806451612903,6.0,4.838709677419355,True,High Revenue + High Experience
080199a181c46c657dc5aa235411be3b,79,83,14504.2,1040.68,0.07175025165124585,79.0,2.0,-8.892990359821848,2.5316455696202533,78.0,4.615384615384615,1.0,1.282051282051282,True,High Revenue + High Experience
08061dc0fc165ed41288cc7acde738ee,4,4,123.80000000000001,58.42,0.47189014539579965,4.0,1.0,-0.46992187500000027,25.0,4.0,4.5,0.0,0.0,False,Insufficient Review Volume
08084d990eb3f53af056ccbc1730c8a7,12,12,372.5,234.29,0.6289664429530201,12.0,0.0,-14.99122299382716,0.0,11.0,4.454545454545454,0.0,0.0,False,Insufficient Review Volume
081acf3de680d554796c9cf041be7bc2,4,8,1597.3,205.5,0.128654604645339,4.0,1.0,-13.245419560185185,25.0,4.0,3.25,1.0,25.0,False,Insufficient Review Volume
082e0bf4cb865a6533b1e8e498cc0255,11,23,2073.3,991.03,0.4779964308107847,11.0,2.0,-13.88454335016835,18.181818181818183,11.0,3.272727272727273,4.0,36.36363636363637,False,Insufficient Review Volume
085f6f7e049c996695fb2074fe38d45e,6,8,305.4,130.56,0.4275049115913556,6.0,0.0,-13.022399691358023,0.0,6.0,4.0,1.0,16.666666666666664,False,Insufficient Review Volume
08633c14ef2db992c11f840f04fad4cd,74,97,7644.3,1424.52,0.18635061418311683,74.0,5.0,-10.187189846096095,6.756756756756757,74.0,4.364864864864865,5.0,6.756756756756757,True,High Revenue + High Experience
0873d9f8f36123f8d910f4760e788cfb,6,6,7265.59,161.06,0.022167504634861036,6.0,3.0,-7.1665528549382715,50.0,6.0,3.1666666666666665,2.0,33.33333333333333,False,Insufficient Review Volume
0885aaf116795758dfeb5f1032487bcd,28,30,2648.0,514.32,0.1942296072507553,27.0,1.0,-11.221086676954734,3.7037037037037033,28.0,4.214285714285714,3.0,10.714285714285714,False,Insufficient Review Volume
0887a9f087bcd5d9f6642b52f897fc6c,12,12,1642.0,220.35,0.13419610231425091,12.0,1.0,-11.862310956790123,8.333333333333332,12.0,4.416666666666667,0.0,0.0,False,Insufficient Review Volume
08ad4ac1388e4420ca531c3edfc46198,6,7,221.61999999999998,89.05,0.40181391571157843,6.0,0.0,-9.876232638888888,0.0,6.0,2.8333333333333335,3.0,50.0,False,Insufficient Review Volume
08cdbae123ff67ca4e36d9d641ce0119,4,6,3098.99,1096.47,0.3538152752993718,4.0,2.0,1.816750578703704,50.0,4.0,3.0,3.0,75.0,False,Insufficient Review Volume
08d0949a9a17c027262db1f3c450c26c,12,12,324.8,233.04000000000002,0.7174876847290641,12.0,0.0,-11.100522762345678,0.0,12.0,3.5384615384615383,4.0,33.33333333333333,False,Insufficient Review Volume
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,1,538.0,67.57,0.12559479553903344,1.0,0.0,-12.253541666666667,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
08d2d642cf72b622b14dde1d2f5eb2f5,17,21,914.0,321.26,0.3514879649890591,16.0,3.0,-10.861705729166667,18.75,16.0,4.294117647058823,0.0,0.0,False,Insufficient Review Volume
08f5819815f3d06545011850bd70f0a8,3,3,452.0,70.83,0.15670353982300886,3.0,0.0,-14.61341049382716,0.0,3.0,4.666666666666667,0.0,0.0,False,Insufficient Review Volume
091065b789659bc3cd9af9cb3a6253ff,2,2,1359.0,85.37,0.06281824871228846,2.0,0.0,-10.104918981481482,0.0,2.0,3.5,1.0,50.0,False,Insufficient Review Volume
0936e1837d0c79253456bbb2ffaaef10,1,2,38.9,31.12,0.8,1.0,0.0,-11.709918981481481,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
093805f8f2aeb63881444571e1f48f30,22,27,1215.79,343.94,0.2828942498293291,22.0,1.0,-9.489322916666667,4.545454545454546,22.0,4.181818181818182,3.0,13.636363636363635,False,Insufficient Review Volume
094ced053e257ae8cae57205592d6712,19,19,1519.2,459.03,0.302152448657188,19.0,0.0,-14.948047636452241,0.0,19.0,4.052631578947368,3.0,15.789473684210526,False,Insufficient Review Volume
0951a6e282947e09cd47969f4ed0b47f,7,7,492.3,88.02,0.17879341864716636,7.0,0.0,-7.330393518518519,0.0,7.0,4.857142857142857,0.0,0.0,False,Insufficient Review Volume
09883d9ab71c8fe8a9bfc7fc3075b07e,5,5,329.5,76.67,0.23268588770864948,4.0,1.0,-4.489267939814814,25.0,5.0,3.4,2.0,40.0,False,Insufficient Review Volume
099095b050cfe8eb1ddff5317587e96e,17,20,5193.83,715.3199999999999,0.13772495441706795,16.0,3.0,-8.982743055555556,18.75,17.0,3.235294117647059,7.0,41.17647058823529,False,Insufficient Review Volume
09bad886111255c5b5030314fc7f1a4a,5,5,487.5,72.86,0.14945641025641027,5.0,0.0,-3.648627314814815,0.0,5.0,5.0,0.0,0.0,False,Insufficient Review Volume
09f952a5f58d2285b0372551ae8f9b01,50,56,11821.5,1524.96,0.12899885801294253,50.0,3.0,-11.07747314814815,6.0,50.0,3.84,9.0,18.0,True,High Revenue + Lower Experience
0a198e95d32b1be2da9424c962a6ebfa,1,1,69.99,16.68,0.2383197599657094,1.0,0.0,-3.4454050925925928,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,2,462.0,22.799999999999997,0.049350649350649346,2.0,0.0,-9.189409722222223,0.0,2.0,5.0,0.0,0.0,False,Insufficient Review Volume
0a85ebe4e328db81ac9109781205e2f7,12,12,667.9,137.75,0.20624344961820631,12.0,1.0,-7.655358796296295,8.333333333333332,12.0,4.583333333333333,0.0,0.0,False,Insufficient Review Volume
0aa124728afc1131dff5655f4c6f487b,2,2,850.92,107.86,0.12675692191980445,,,,,2.0,1.0,2.0,100.0,False,Insufficient Review Volume
0aa2205ca24f113f4658a5c536667426,4,11,815.62,172.48,0.21147102817488536,4.0,0.0,-10.54377314814815,0.0,4.0,4.0,1.0,25.0,False,Insufficient Review Volume
0ac4201fda2c68ebc0e47cb9423cf3c9,13,14,1676.88,233.99,0.1395389055865655,13.0,1.0,-11.525150462962964,7.6923076923076925,13.0,4.285714285714286,2.0,15.384615384615385,False,Insufficient Review Volume
0ad80de75c811326389cfb1daba7d45e,6,6,1449.3999999999999,115.32,0.07956395749965503,6.0,0.0,-11.758626543209877,0.0,5.0,5.0,0.0,0.0,False,Insufficient Review Volume
0adac9fbd9a2b63cccaac4f8756c1ca8,110,142,15960.95,2499.27,0.15658654403403305,106.0,7.0,-10.229222353249476,6.60377358490566,109.0,4.045454545454546,15.0,13.761467889908257,True,High Revenue + Lower Experience
0ade5cc4a305ed7093a23f68ca47519c,2,2,158.88,42.39,0.26680513595166166,2.0,0.0,-20.133894675925923,0.0,2.0,5.0,0.0,0.0,False,Insufficient Review Volume
0aea4c6ae1505b3228ddf3dd7822ee5b,8,8,1427.91,151.75,0.10627420495689503,8.0,2.0,-5.943143807870371,25.0,8.0,3.875,1.0,12.5,False,Insufficient Review Volume
0af2ab31141893d26aca5a404a537dab,1,1,59.0,15.51,0.2628813559322034,1.0,0.0,-5.24761574074074,0.0,1.0,5.0,0.0,0.0,False,Insufficient Review Volume
0af977692321d895349eded183341d28,2,2,257.75,19.47,0.07553831231813772,2.0,0.0,-7.558622685185185,0.0,2.0,4.5,0.0,0.0,False,Insufficient Review Volume
0afccdb8a34ee5c79f7c06faf2b4d56e,25,25,1225.5,388.28,0.31683394532843734,24.0,2.0,-9.689338348765432,8.333333333333332,24.0,4.041666666666667,3.0,12.5,False,Insufficient Review Volume
